sent_id	word_seq	original_word	cyrillic_word	pos
40	17	ten	филиалі	NOUN
40	18	ibarat.	опенаи	PUNCT
40	19	глобал	глобал	NOUN
40	20	,	,	PUNCT
40	21	ллc	ллc	NOUN
40	22	тен	тен	CCONJ
40	23	ибарат	ибарат	NOUN
40	24	.	.	PUNCT
41	0	Olardıń	олардің	PRON
41	1	birinshi	биринши	ADJ
41	2	úlgisi	үлгиси	NOUN
41	3	bul	бул	PRON
41	4	funkciyanı	функcийані	NOUN
41	5	Android	андроид	NOUN
41	6	4.1	4.1	PUNCT
41	7	Jelly	желлй	NOUN
41	8	Bean	беан	NOUN
41	9	menen	менен	NOUN
41	10	birge	бирге	NOUN
41	11	kelgen	келген	VERB
41	12	TouchWiz	тоучўиз	NOUN
41	13	daǵı	дағі	ADJ
41	14	premium	премиум	NOUN
41	15	jıynaq	жійнақ	ADJ
41	16	jańalanıwı	жаңаланіўі	VERB
41	17	arqalı	арқалі	ADJ
41	18	alǵan.	алған	PUNCT
41	19	.	.	PUNCT
42	0	Google	гоогле	NOUN
42	1	Free	фрее	NOUN
42	2	Zone	зоне	NOUN
42	3	-	-	PUNCT
42	4	bul	бул	PRON
42	5	Google	гоогле	NOUN
42	6	Internet	интернет	NOUN
42	7	kompaniyası	компанийасі	NOUN
42	8	tárepinen	тáрепинен	PUNCT
42	9	mobil	мобил	NOUN
42	10	telefonǵa	телефонға	NOUN
42	11	tiykarlanǵan	тийкарланған	ADJ
42	12	Internet-provayderler	интернет	PUNCT
42	13	menen	-провайдерлер	NOUN
42	14	birgelikte	менен	CCONJ
42	15	ámelge	биргеликте	NOUN
42	16	asırılǵan	áмелге	NOUN
42	17	global	асірілған	VERB
42	18	baslama	глобал	ADJ
42	19	bolıp,	баслама	PUNCT
42	20	onda	боліп	AUX
42	21	provayderler	,	PUNCT
42	22	Google	онда	ADV
42	23	Search,	провайдерлер	PUNCT
42	24	Gmail	гоогле	NOUN
42	25	hám	сеарч	CCONJ
42	26	Google+	,	PUNCT
42	27	sıyaqlı	гмаил	ADJ
42	28	ayırım	һáм	VERB
42	29	Google	гоогле+	PUNCT
42	30	ónimlerine	сійақлі	ADJ
42	31	kiriw	айірім	NOUN
42	32	ushın	гоогле	ADP
42	33	maǵlıwmat	өнимлерине	NOUN
42	34	(trafik)	кириў	PUNCT
42	35	tólemlerinen	ушін	ADP
42	36	(nol-tarif	мағліўмат	PUNCT
42	37	dep	(	PUNCT
42	38	te	трафик	NOUN
42	39	ataladı)	)	PUNCT
42	40	bas	төлемлеринен	NOUN
42	41	tartadı.	(	PUNCT
42	42	нол-тариф	нол-тариф	PUNCT
42	43	деп	деп	VERB
42	44	те	те	ADV
42	45	аталаді	аталаді	VERB
42	46	)	)	PUNCT
42	47	бас	бас	NOUN
42	48	тартаді	тартаді	VERB
42	49	.	.	PUNCT
43	0	Shańaraqlıq	шаңарақліқ	ADJ
43	1	bólim	бөлим	NOUN
43	2	jas	жас	ADJ
43	3	kinotamashagóyler	кинотамашагөйлер	NOUN
43	4	hám	һáм	CCONJ
43	5	olardıń	олардің	NOUN
43	6	ata-analarına	ата-аналаріна	PUNCT
43	7	arnalǵan	арналған	VERB
43	8	animaciyalıq	анимаcийаліқ	ADJ
43	9	filmler	филмлер	NOUN
43	10	hám	һáм	CCONJ
43	11	janlı	жанлі	ADJ
43	12	háreketli	һáрекетли	ADJ
43	13	elementleri	елементлери	NOUN
43	14	bar	бар	ADJ
43	15	filmlerdi	филмлерди	NOUN
43	16	rawajlandıradı.	раўажландіраді	PUNCT
43	17	.	.	PUNCT
44	0	Ápiwayı	áпиўайі	NOUN
44	1	processorlar	проcессорлар	NOUN
44	2	kórsetpelerdi	көрсетпелерди	VERB
44	3	izbe-iz	избе-из	PUNCT
44	4	orınlay	орінлай	NOUN
44	5	alatuǵın	алатуғін	VERB
44	6	bolsa,	болса	PUNCT
44	7	superskalyar	,	PUNCT
44	8	processorlar	суперскалйар	ADJ
44	9	belgili	проcессорлар	ADJ
44	10	bir	белгили	NUM
44	11	jaǵdaylarda	бир	DET
44	12	(qubır	жағдайларда	PUNCT
44	13	tolǵanda)	(	PUNCT
44	14	eki	қубір	ADJ
44	15	yamasa	толғанда	NOUN
44	16	onnan	)	PUNCT
44	17	da	еки	PUNCT
44	18	kóp	йамаса	PUNCT
44	19	kórsetpelerdi	оннан	NOUN
44	20	bir	да	NUM
44	21	waqıtta	көп	ADJ
44	22	orınlay	көрсетпелерди	NOUN
44	23	aladı.	бир	PUNCT
44	24	ўақітта	ўақітта	NOUN
44	25	орінлай	орінлай	VERB
44	26	аладі	аладі	AUX
44	27	.	.	PUNCT
45	0	Bul	бул	PRON
45	1	kórsetpe	көрсетпе	VERB
45	2	kesh	кеш	NOUN
45	3	qatarın	қатарін	NOUN
45	4	dárhal	дáрһал	NOUN
45	5	shıǵarıwdı	шіғаріўді	VERB
45	6	soraydı,	сорайді	PUNCT
45	7	keleshektegi	,	PUNCT
45	8	bólistiriwler	келешектеги	NOUN
45	9	ushın	бөлистириўлер	ADP
45	10	orın	ушін	ADP
45	11	bosatadı.	орін	PUNCT
45	12	босатаді	босатаді	VERB
45	13	.	.	PUNCT
46	0	ProCare	проcаре	ADJ
46	1	burın	бурін	NOUN
46	2	Apple	аппле	NOUN
46	3	kompyuterleri	компйутерлери	NOUN
46	4	menen	менен	CCONJ
46	5	programmalıq	программаліқ	ADJ
46	6	támiynatına	тáмийнатіна	NOUN
46	7	baylanıslı	байланіслі	ADJ
46	8	hár	һáр	ADJ
46	9	túrli	түрли	ADJ
46	10	temalar	темалар	NOUN
46	11	boyınsha	бойінша	CCONJ
46	12	jeke	жеке	ADJ
46	13	oqıtıw	оқітіў	VERB
46	14	hám	һáм	CCONJ
46	15	kórsetpelerdi	көрсетпелерди	VERB
46	16	óz	өз	DET
46	17	ishine	ишине	NOUN
46	18	alatuǵın	алатуғін	VERB
46	19	edi,	еди	PUNCT
46	20	biraq	,	PUNCT
46	21	2007-jıldıń	бирақ	PUNCT
46	22	2-mayınan	2007	PUNCT
46	23	baslap	-	PUNCT
46	24	bul	жілдің	PRON
46	25	bólek	2	NUM
46	26	oqıtıw	-	PUNCT
46	27	xızmeti	майінан	NOUN
46	28	retinde	баслап	ADP
46	29	One	бул	NOUN
46	30	to	бөлек	ADJ
46	31	One	оқітіў	NOUN
46	32	dep	xізмети	VERB
46	33	atalǵan	ретинде	NOUN
46	34	jańa	оне	PRON
46	35	xızmetke	то	ADV
46	36	aylandı.	оне	PUNCT
46	37	деп	деп	VERB
46	38	аталған	аталған	VERB
46	39	жаңа	жаңа	ADJ
46	40	xізметке	xізметке	NOUN
46	41	айланді	айланді	VERB
46	42	.	.	PUNCT
47	0	Ónimlilik	өнимлилик	NOUN
47	1	hám	һáм	CCONJ
47	2	bahalaw	баһалаў	VERB
48	0	Uolt	уолт	ADJ
48	1	Mossberg	моссберг	NOUN
48	2	"""The"	""""	PUNCT
48	3	Wall	тһе	NOUN
48	4	Street	ўалл	NOUN
48	5	"Journal"""	стреет	PUNCT
48	6	gazetasında	"жоурнал"""	PUNCT
48	7	quralmanı	газетасінда	NOUN
48	8	"""álleqashan"	қуралмані	PUNCT
48	9	jaqsı	""""	PUNCT
48	10	bolǵan	áллеқашан	PRON
48	11	qurılmanıń	жақсі	ADJ
48	12	jáne	болған	AUX
48	13	de	қурілманің	ADJ
48	14	qábiletli	жáне	ADJ
48	15	"versiyası"""	де	PUNCT
48	16	dep	қáбилетли	ADJ
48	17	táriyiplegen.	версийасі	PUNCT
48	18	""""	""""	PUNCT
48	19	деп	деп	VERB
48	20	тáрийиплеген	тáрийиплеген	VERB
48	21	.	.	PUNCT
49	0	Óndiris	өндирис	NOUN
49	1	‒	‒	PUNCT
49	2	bul	бул	PRON
49	3	programmalıq	программаліқ	ADJ
49	4	támiynattıń	тáмийнаттің	NOUN
49	5	aqırǵı	ақірғі	NOUN
49	6	paydalanıwshıǵa	пайдаланіўшіға	NOUN
49	7	jetkeriletuǵın	жеткерилетуғін	ADJ
49	8	basqıshı.	басқіші	PUNCT
49	9	.	.	PUNCT
50	0	Ekvator	екватор	NOUN
50	1	átirapındaǵı	áтирапіндағі	NOUN
50	2	O3b	о3б	NUM
50	3	jasalma	жасалма	VERB
50	4	joldaslarınıń	жолдасларінің	NOUN
50	5	qamtıw	қамтіў	NOUN
50	6	maydanları	майданларі	NOUN
50	7	hám	һáм	CCONJ
50	8	kóriniw	көриниў	VERB
50	9	aymaqlarınıń	аймақларінің	NOUN
50	10	súwretleniwi.	сүўретлениўи	PUNCT
50	11	.	.	PUNCT
51	0	Informaciya	информаcийа	NOUN
51	1	sistema	система	NOUN
51	2	adamnıń	адамнің	NOUN
51	3	sheshim	шешим	NOUN
51	4	qabıl	қабіл	NOUN
51	5	etiwi	етиўи	ADP
51	6	hám	һáм	CCONJ
51	7	háreketin	һáрекетин	NOUN
51	8	qollaytuǵın	қоллайтуғін	ADP
51	9	yarım-formal	йарім	PUNCT
51	10	til	-формал	CCONJ
51	11	sıpatında	тил	NOUN
51	12	da	сіпатінда	NOUN
51	13	qarawǵa	да	ADV
51	14	boladı.	қараўға	PUNCT
51	15	боладі	боладі	VERB
51	16	.	.	PUNCT
52	0	SysRq	сйсрқ	ADJ
52	1	erterek	ертерек	ADJ
52	2	kompyuterlerde	компйутерлерде	NOUN
52	3	sistemanıń	системанің	NOUN
52	4	islewden	ислеўден	NOUN
52	5	toqtawınan	тоқтаўінан	NOUN
52	6	qutılıw	қутіліў	VERB
52	7	ushın	ушін	ADP
52	8	"""panika"""	""""	PUNCT
52	9	túymesi	паника	NOUN
52	10	sıpatında	""""	PUNCT
52	11	qollanılǵan	түймеси	NOUN
52	12	(hám	сіпатінда	PUNCT
52	13	ol	қолланілған	VERB
52	14	házirge	(	PUNCT
52	15	shekem	һáм	NOUN
52	16	Linux	ол	PRON
52	17	yadrosı	һáзирге	PUNCT
52	18	tárepinen	шекем	NOUN
52	19	usı	линуx	PUNCT
52	20	mániste	йадросі	PUNCT
52	21	belgili	тáрепинен	ADJ
52	22	dárejede	усі	NOUN
52	23	qollanılıp	мáнисте	PUNCT
52	24	atır;	белгили	PUNCT
52	25	Magic	дáрежеде	PUNCT
52	26	SysRq	қолланіліп	NOUN
52	27	key	атір	NOUN
52	28	maqalasın	;	PUNCT
52	29	qarań).	магиc	PUNCT
52	30	сйсрқ	сйсрқ	NOUN
52	31	кей	кей	DET
52	32	мақаласін	мақаласін	NOUN
52	33	қараң	қараң	ADJ
52	34	)	)	PUNCT
52	35	.	.	PUNCT
53	0	Nátiyjesinde,	н	PUNCT
53	1	ol	áтийжесинде	NOUN
53	2	Shtrogeymdi	,	PUNCT
53	3	1922-jılı	ол	PUNCT
53	4	6-oktyabrde,	штрогеймди	PUNCT
53	5	"""Shadlı"	1922	PUNCT
53	6	"karusel"""	-	PUNCT
53	7	(1923)	жілі	PUNCT
53	8	filminiń	6	NUM
53	9	túsiriliwi	-октйабрде	NOUN
53	10	baslanǵanına	,	PUNCT
53	11	altı	""""	PUNCT
53	12	hápte	шадлі	NOUN
53	13	bolǵanda	"карусел"""	NOUN
53	14	jumıstan	(	PUNCT
53	15	bosattı	1923	NUM
53	16	hám	)	CCONJ
53	17	onı	филминиң	NOUN
53	18	Rupert	түсирилиўи	NOUN
53	19	Djulian	басланғаніна	VERB
53	20	menen	алті	DET
53	21	almastırdı.	һáпте	PUNCT
53	22	болғанда	болғанда	VERB
53	23	жумістан	жумістан	NOUN
53	24	босатті	босатті	NOUN
53	25	һáм	һáм	NOUN
53	26	оні	оні	PRON
53	27	руперт	руперт	NOUN
53	28	джулиан	джулиан	NOUN
53	29	менен	менен	PRON
53	30	алмастірді	алмастірді	VERB
53	31	.	.	PUNCT
54	0	Onıń	онің	PRON
54	1	ayırım	айірім	ADJ
54	2	kózqarasları	көзқарасларі	NOUN
54	3	paydalanıwshılardıń	пайдаланіўшілардің	NOUN
54	4	óz	өз	DET
54	5	programmalıq	программаліқ	ADJ
54	6	proceduraların	проcедураларін	NOUN
54	7	kirgiziwge	киргизиўге	VERB
54	8	ruqsat	руқсат	NOUN
54	9	beretuǵın	беретуғін	VERB
54	10	imkaniyatlardı	имканийатларді	NOUN
54	11	hám	һáм	CCONJ
54	12	jańa	жаңа	ADJ
54	13	maǵlıwmat	мағліўмат	NOUN
54	14	túrlerin	түрлерин	NOUN
54	15	anıqlaw,	аніқлаў	PUNCT
54	16	sonday-aq	,	PUNCT
54	17	jańa	сондай-ақ	CCONJ
54	18	formatlaw	жаңа	ADJ
54	19	belgilew	форматлаў	NOUN
54	20	teglerin	белгилеў	VERB
54	21	anıqlaw	теглерин	NOUN
54	22	qabiletlerin	аніқлаў	VERB
54	23	óz	қабилетлерин	NOUN
54	24	ishine	өз	DET
54	25	aladı.	ишине	PUNCT
54	26	аладі	аладі	VERB
54	27	.	.	PUNCT
55	0	Audit	аудит	NOUN
55	1	jolların	жолларін	NOUN
55	2	aralıqtan,	араліқтан	PUNCT
55	3	tek	,	PUNCT
55	4	qosımsha	тек	ADV
55	5	kirgiziw	қосімша	NOUN
55	6	múmkin	киргизиў	NOUN
55	7	bolǵan	мүмкин	ADJ
55	8	jerde	болған	AUX
55	9	saqlaw	жерде	NOUN
55	10	basıp	сақлаў	NOUN
55	11	kiriwshilerdiń	басіп	VERB
55	12	óz	кириўшилердиң	PUNCT
55	13	izlerin	өз	DET
55	14	jasırıwınıń	излерин	NOUN
55	15	aldın	жасіріўінің	VERB
55	16	alıwı	алдін	X
55	17	múmkin.	аліўі	PUNCT
55	18	мүмкин	мүмкин	ADJ
55	19	.	.	PUNCT
56	0	Bul	бул	PRON
56	1	jol	жол	NOUN
56	2	menen	менен	PRON
56	3	shıǵarılǵan	шіғарілған	VERB
56	4	oyınshılar	ойіншілар	NOUN
56	5	proceduranıń	проcедуранің	NOUN
56	6	keyingi	кейинги	ADJ
56	7	bóliminde	бөлиминде	NOUN
56	8	soqqı	соққі	NOUN
56	9	beriwshi	бериўши	VERB
56	10	yamasa	йамаса	PUNCT
56	11	dárwazaman	дáрўазаман	NOUN
56	12	retinde	ретинде	NOUN
56	13	qatnasa	қатнаса	VERB
56	14	almaydı,	алмайді	PUNCT
56	15	tek	,	PUNCT
56	16	olar	тек	SCONJ
56	17	penaltiler	олар	PRON
56	18	seriyası	пеналтилер	NOUN
56	19	waqtında	серийасі	NOUN
56	20	jaraqat	ўақтінда	NOUN
56	21	alǵan	жарақат	NOUN
56	22	dárwazamandı	алған	VERB
56	23	almastırıw	дáрўазаманді	ADJ
56	24	ushın	алмастіріў	ADP
56	25	qollanılıwı	ушін	ADP
56	26	múmkin.	қолланіліўі	PUNCT
56	27	мүмкин	мүмкин	ADJ
56	28	.	.	PUNCT
57	0	Fox	фоx	NOUN
57	1	Atomic	атоми	NOUN
57	2	-	c	PUNCT
57	3	2006-jıldan	-	PUNCT
57	4	2009-jıldıń	2006	PUNCT
57	5	aprel	-	PUNCT
57	6	ayına	жілдан	NOUN
57	7	shekem	2009	NUM
57	8	jumıs	-	PUNCT
57	9	islegen,	жілдің	PUNCT
57	10	jaslarǵa	апрел	NOUN
57	11	arnalǵan	айіна	NOUN
57	12	film	шекем	ADP
57	13	óndiriw	жуміс	NOUN
57	14	kompaniyası	ислеген	VERB
57	15	hám	,	CCONJ
57	16	Fox	жасларға	NOUN
57	17	Filmed	арналған	VERB
57	18	Entertainment	филм	NOUN
57	19	bólimi	өндириў	NOUN
57	20	bolǵan.	компанийасі	PUNCT
57	21	һáм	һáм	NOUN
57	22	фоx	фоx	NOUN
57	23	филмед	филмед	NOUN
57	24	ентертаинмент	ентертаинмент	NOUN
57	25	бөлими	бөлими	NOUN
57	26	болған	болған	AUX
57	27	.	.	PUNCT
58	0	Jeke	жеке	ADJ
58	1	kompyuter	компйутер	NOUN
58	2	(ingl.	(	PUNCT
58	3	ингл	ингл	NOUN
58	4	.	.	PUNCT
59	0	Hújim	һүжим	NOUN
59	1	háreketi	һáрекети	NOUN
59	2	sıpatında,	сіпатінда	PUNCT
59	3	kross	,	PUNCT
59	4	ádette	кросс	NOUN
59	5	oyınshı	áдетте	CCONJ
59	6	qarsılaslarınıń	ойінші	NOUN
59	7	dárwaza	қарсіласларінің	NOUN
59	8	sızıǵına	дáрўаза	ADJ
59	9	qaray	сізіғіна	NOUN
59	10	juwırıp	қарай	ADP
59	11	baratırǵanda	жуўіріп	VERB
59	12	kórinedi.	баратірғанда	PUNCT
59	13	көринеди	көринеди	VERB
59	14	.	.	PUNCT
60	0	Shep	шеп	NOUN
60	1	tárepte:	тáрепте	PUNCT
60	2	AQSH	:	PUNCT
60	3	joqarı	ақш	PROPN
60	4	mektebiniń	жоқарі	NOUN
60	5	qızlar	мектебиниң	NOUN
60	6	suw	қізлар	NOUN
60	7	polosı	суў	NOUN
60	8	komandası	полосі	NOUN
60	9	(fonda	командасі	PUNCT
60	10	er	(	PUNCT
60	11	trenerleri	фонда	NOUN
60	12	menen	ер	PART
60	13	birge)	тренерлери	PUNCT
60	14	óz	менен	CCONJ
60	15	kubogi	бирге	NOUN
60	16	menen	)	PUNCT
60	17	súwretke	өз	DET
60	18	túsip	кубоги	NOUN
60	19	atır.	менен	PUNCT
60	20	сүўретке	сүўретке	NOUN
60	21	түсип	түсип	VERB
60	22	атір	атір	VERB
60	23	.	.	PUNCT
61	0	Ishki	ишки	NOUN
61	1	zaryad	зарйад	NOUN
61	2	nasosları	насосларі	NOUN
62	0	Órmekshi	өрмекши	NOUN
62	1	jorǵalawı	жорғалаўі	NOUN
62	2	-	-	PUNCT
62	3	bul	бул	PRON
62	4	tiykarınan	тийкарінан	NOUN
62	5	ishki	ишки	NOUN
62	6	tuwrı	туўрі	PUNCT
62	7	bulshıq	булшіқ	ADJ
62	8	et,	ет	PUNCT
62	9	omırtqanıń	,	PUNCT
62	10	tik	оміртқанің	NOUN
62	11	bulshıq	тик	ADJ
62	12	eti	булшіқ	ADJ
62	13	hám	ети	CCONJ
62	14	sırtqı	һáм	ADJ
62	15	qıya	сіртқі	ADJ
62	16	bulshıq	қійа	VERB
62	17	etler	булшіқ	ADJ
62	18	sıyaqlı	етлер	ADJ
62	19	oraylıq	сійақлі	ADJ
62	20	bulshıq	орайліқ	ADJ
62	21	etlerge,	булшіқ	PUNCT
62	22	sonday-aq	етлерге	PUNCT
62	23	úlken	,	PUNCT
62	24	kókirek	сондай-ақ	CCONJ
62	25	bulshıq	үлкен	ADJ
62	26	eti,	көкирек	PUNCT
62	27	aldıńǵı	булшіқ	NOUN
62	28	delta	ети	ADJ
62	29	tárizli	,	ADJ
62	30	bulshıq	алдіңғі	ADJ
62	31	et	делта	NOUN
62	32	hám	тáризли	CCONJ
62	33	úsh	булшіқ	ADJ
62	34	baslı	ет	ADJ
62	35	bulshıq	һáм	PUNCT
62	36	etke	үш	NUM
62	37	tásir	баслі	ADJ
62	38	etetuǵın	булшіқ	ADJ
62	39	dinamikalıq	етке	NOUN
62	40	qurama	тáсир	ADJ
62	41	shınıǵıw.	ететуғін	PUNCT
62	42	динамикаліқ	динамикаліқ	ADJ
62	43	қурама	қурама	NOUN
62	44	шініғіў	шініғіў	ADJ
62	45	.	.	PUNCT
63	0	Lopestiń	лопестиң	NOUN
63	1	birinshi	биринши	ADJ
63	2	kásiplik	кáсиплик	NOUN
63	3	aktyorlıq	актйорліқ	ADJ
63	4	jumısı	жумісі	NOUN
63	5	"""South"	""""	PUNCT
63	6	"Central"""	соутһ	PUNCT
63	7	(1994)	"cентрал"""	PUNCT
63	8	teleshowında	(	PUNCT
63	9	kishi	1994	NUM
63	10	qaytalanatuǵın	)	PUNCT
63	11	rol	телешоўінда	NOUN
63	12	boldı.	киши	PUNCT
63	13	қайталанатуғін	қайталанатуғін	ADJ
63	14	рол	рол	NOUN
63	15	болді	болді	VERB
63	16	.	.	PUNCT
64	0	Stek	стек	NOUN
64	1	mashinasında	машинасінда	NOUN
64	2	jasırın	жасірін	ADJ
64	3	stekte	стекте	NOUN
64	4	onıń	онің	PRON
64	5	operandlarınıń	операндларінің	NOUN
64	6	kópshiligi	көпшилиги	ADJ
64	7	yamasa	йамаса	VERB
64	8	barlıǵı	барліғі	NOUN
64	9	bar.	бар	PUNCT
64	10	.	.	PUNCT
65	0	2016-jıl	2016	PUNCT
65	1	2-sentyabrde	-жіл	PUNCT
65	2	Google	2	NUM
65	3	Project	-	PUNCT
65	4	Ara-nıń	сентйабрде	PUNCT
65	5	toqtatılǵanın	гоогле	NOUN
65	6	tastıyıqladı.	прожеcт	PUNCT
65	7	ара-нің	ара-нің	PUNCT
65	8	тоқтатілғанін	тоқтатілғанін	VERB
65	9	тастійіқладі	тастійіқладі	VERB
65	10	.	.	PUNCT
66	0	Associaciya	ассоcиаcийа	NOUN
66	1	futbolındaǵıday,	футболіндағідай	PUNCT
66	2	top	,	PUNCT
66	3	dárwaza	топ	NOUN
66	4	sızıǵınıń	дáрўаза	NOUN
66	5	astınan	сізіғінің	NOUN
66	6	hám	астінан	CCONJ
66	7	gol	һáм	DET
66	8	baǵanalarınıń	гол	NOUN
66	9	arasınan	бағаналарінің	NOUN
66	10	tolıǵı	арасінан	NOUN
66	11	menen	толіғі	NOUN
66	12	gol	менен	DET
66	13	sızıǵınan	гол	NOUN
66	14	ótkende	сізіғінан	NOUN
66	15	gol	өткенде	VERB
66	16	esaplanadı.	гол	PUNCT
66	17	есапланаді	есапланаді	VERB
66	18	.	.	PUNCT
67	0	Usı	усі	NOUN
67	1	waqıtta,	ўақітта	PUNCT
67	2	Djon	,	PUNCT
67	3	Makkarti	джон	NOUN
67	4	hám	маккарти	CCONJ
67	5	Pet	һáм	NOUN
67	6	Xeys	пет	NOUN
67	7	sebep	xейс	NOUN
67	8	hám	себеп	CCONJ
67	9	nátiyje	һáм	NOUN
67	10	nızamları	нáтийже	NOUN
67	11	haqqında	нізамларі	NOUN
67	12	ulıwma	һаққінда	ADP
67	13	aqıl-oy	уліўма	PUNCT
67	14	bilimlerin	ақіл-ой	NOUN
67	15	logikalıq	билимлерин	NOUN
67	16	kórsetiw	логикаліқ	ADJ
67	17	ushın	көрсетиў	ADP
67	18	jaǵday	ушін	CCONJ
67	19	esaplawın	жағдай	NOUN
67	20	rawajlandırdı.	есаплаўін	PUNCT
67	21	раўажландірді	раўажландірді	VERB
67	22	.	.	PUNCT
68	0	Qoqım	қоқім	NOUN
68	1	jıynaw	жійна	NOUN
68	2	baǵdarlamashını	ў	PUNCT
68	3	kóp	бағдарламашіні	NOUN
68	4	jaǵdaylarda	көп	DET
68	5	endi	жағдайларда	NOUN
68	6	kerek	енди	ADV
68	7	emes	керек	ADJ
68	8	yadtı	емес	ADV
68	9	bosatıw	йадті	NOUN
68	10	juwapkershiliginen	босатіў	VERB
68	11	azat	жуўапкершилигинен	NOUN
68	12	etiw	азат	ADJ
68	13	arqalı	етиў	ADJ
68	14	yad	арқалі	CCONJ
68	15	aǵıwları	йад	NOUN
68	16	máselesin	ағіўларі	NOUN
68	17	sheshedi.	мáселесин	PUNCT
68	18	шешеди	шешеди	VERB
68	19	.	.	PUNCT
69	0	Ol	ол	DET
69	1	OpenAI	опенаи	NOUN
69	2	kompaniyasın	компанийасін	NOUN
69	3	ChatGPT	чатгпт	NOUN
69	4	di	ди	CCONJ
69	5	iske	иске	NOUN
69	6	túsirgeni	түсиргени	VERB
69	7	ushın	ушін	ADP
69	8	maqtadı	мақтаді	VERB
69	9	hám	һáм	CCONJ
69	10	Nadellanıń	наделланің	NOUN
69	11	Googledı	гоогледі	NOUN
69	12	basqarıwǵa	басқаріўға	VERB
69	13	májbúrleymiz	мáжбүрлеймиз	VERB
69	14	degen	деген	VERB
69	15	pikirlerine	пикирлерине	NOUN
69	16	juwap	жуўап	VERB
69	17	qaytardı.	қайтарді	PUNCT
69	18	.	.	PUNCT
70	0	Kompyuter	компйутер	NOUN
70	1	korpusı	корпусі	NOUN
70	2	stol	стол	NOUN
70	3	ústi	үсти	ADJ
70	4	kompyuter	компйутер	NOUN
70	5	sistemasınıń	системасінің	NOUN
70	6	kópshilik	көпшилик	NOUN
70	7	komponentlerin	компонентлерин	NOUN
70	8	qamtıydı.	қамтійді	PUNCT
70	9	.	.	PUNCT
71	0	Xyuz	xйуз	PROPN
71	1	hám	һáм	CCONJ
71	2	Mestres	местрес	NOUN
71	3	arasındaǵı	арасіндағі	NOUN
71	4	sheriklik	шериклик	NOUN
71	5	sheńberinde	шеңберинде	NOUN
71	6	islep	ислеп	VERB
71	7	shıǵarılǵan	шіғарілған	VERB
71	8	1998-jılǵı	1998	PUNCT
71	9	"""Reach"	-	PUNCT
71	10	the	жілғі	NOUN
71	11	"Rock"""	"""реач"	PUNCT
71	12	filmi	тһе	NOUN
71	13	keyin	роcк	NOUN
71	14	"""Gramercy"	""""	PUNCT
71	15	Pictures	филми	NOUN
71	16	kompaniyasınıń	кейин	ADP
